url,Storia,Attivita,Nome,Data di nascita,Luogo di Morte,Luogo di Nascita,La vita,Data di morte
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=50404&Pag=73&IdSel=64, La cultura trentina a cavallo dei due secoliLa cultura delle riviste e degli annuari,naturalista,Canestrini Giovanni,1835,,Revo,"Nato a Revo da Giuseppe e Silvia Carneri il 26 dicembre 1835, Giovanni Canestrini studio prima a Gorizia e a Merano, fino a laurearsi nel 1861 all'universita di Vienna, in filosofia e scienze naturali. Durante gli studi, tenne per un anno il posto di aiuto presso il Museo di storia naturale di Genova e appena laureato venne nominato dottore aggregato alla facolta di scienze di Genova. Nel 1862 divenne ordinario di storia naturale nell'universita di Modena, citta nella quale fondo la Societa dei Naturalisti Modenesi. Nel 1869, in seguito al riordinamento dell'ateneo dopo l'annessione del Veneto al Regno d'Italia, venne nominato ordinario di zoologia, anatomia e fisiologia comparata a Padova. Proprio a Padova insegno per trentun'anni svolgendo un'intensa opera di ricerca e organizzazione: qui fondo la Societa veneto-trentina di scienze naturali ed il primo laboratorio batteriologico d'Italia conducendovi anche ricerche pionieristiche e originali. Personaggio eclettico e poliedrico, tradusse e lancio in Italia le opere di Charles Darwin, di cui contribui a diffondere il pensiero scientifico con i volumi La teoria dell'evoluzione esposta nei suoi fondamenti (1887) e Per l'evoluzione. Recensioni e nuovi studi (1894), getto le basi dell'acarologia con il Prospetto dell'Acarofauna italiana (1885-99), si occupo con buoni risultati di preistoria e craniologia (compiendo studi sui resti di personaggi illustri) e diede vita all'insegnamento dell'antropologia in Italia, istituendo a Padova la prima cattedra di questa disciplina. Il suo pensiero ha influenzato, oltre che gli studi scientifici specifici, la cultura del tempo, tanto che egli e stato elevato a simbolo della lotta per la liberta della scienza, della persona umana, delle nazioni, contro le posizioni conservatrici di Chiesa e politica.Tratto da B. Baccetti, U. Corsini, Canestrini Giovanni, in Dizionario biografico degli italiani, Roma, Istituto Enciclpedico Italiano, 1960, vol. 18, pp. 24-25 ",1900
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=50671&Pag=74&IdSel=64, La cultura trentina a cavallo dei due secoli,,Canestrini Giuseppe,,,,,
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=50689&Pag=75&IdSel=64, L'avvento del fascismoLa ripresa della vita politica e le istanze autonomistiche,,Carbonari,,,,,
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=50544&Pag=76&IdSel=64, Studiosi trentini in Austria e in Italia,giurista al servizio di Maria Teresa,Carlo Antonio de Martini,1726,,Revo,"Nato a Revo il 15 agosto 1726, da Carlo Ferdinando de Martini e Margherita de Pretis di Cagno, viene avviato alla carriera ecclesiastica. Frequenta infatti il Collegio dei Gesuiti a Trento e la Facolta di Teologia e Diritto a Innsbruck; veste inoltre, per breve tempo, l?abito cappuccino, su volonta del padre. Nel 1747, disobbedendo al volere paterno, si trasferisce a Vienna, dove studia Filosofia e Diritto ottenendo il dottorato. Proprio nella capitale austriaca comincia in breve tempo la sua lunga carriera all?interno dell?amministrazione asburgica. Segretario del consigliere aulico conte Friedrich von Haugwitz, nel 1752 si reca a Madrid al seguito dell?ambasciatore d?Austria, il futuro cardinale Cristoforo Migazzi ed al suo ritorno ottiene la cattedra di Diritto naturale e Istituzioni all?Universita di Vienna. Viene quindi chiamato dall?imperatrice Maria Teresa in qualita di consigliere giuridico e precettore dei suoi figli, in particolare dell?arciduca Leopoldo che ascende al trono imperiale nel 1790 dopo essere stato granduca di Toscana. Intanto riorganizza le scuole elementari e gli atenei, approfondisce l?ordinamento civile e penale, entra a far parte delle Commissioni auliche per la Censura, per gli Studi e per gli Affari Ecclesiastici, e viene nominato barone e consigliere di Stato. Nel 1792 gli viene conferita la carica di presiedere il Tribunale supremo di giustizia, il massimo grado di magistratura dell?Impero asburgico. Durante il suo mandato migliora l?ordinamento giudiziario in Lombardia, predispone il codice civile della Galizia e ammoderna i codici penali austriaci. Tre anni prima della morte, avvenuta a Vienna l?8 agosto 1800, si dimette dalla Commissione aulica di legislazione.",1800
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=50701&Pag=77&IdSel=64, I disagi per una guerra considerata estraneaLa resistenzaLa posizione della Chiesa trentina,Vescovo di Trento,Carlo De Ferrari,2 ottobre 1885,Trento,Montechiaro (Val Venosta),"L'attivita pastorale del primo periodo a contatto con i giovaniDalla seconda guerra mondiale al rinnovamento della diocesi nell'immediato dopoguerraLe altre iniziative e l'ultimo periodo, con la malattia e la morte",14 dicembre 1962
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=50456&Pag=78&IdSel=64," Una dinastia al governo del principatoI rapporti del Principato con la contea del TiroloLa controriforma nella diocesi di TrentoLa vita culturale e la festa baroccaI pp. francescani, studiosi di storia patria",Vescovo di Trento,Carlo Emanuele Madruzzo,5 novembre 1599,Trento,Castello d'Issogne (Val d'Aosta),"Gli anni della giovinezza e dello studio. Il percorso politico che condusse Carlo Emanuele al soglio vescovileIndole ed aspirazioni dell'ultimo dei Madruzzo. La peste a Trento tra le pesanti conseguenze degli attraversamenti militari sul territorioLe numerose vicissitudini di Carlo Emanuele con i suoi interlocutori e il clima ostile che aleggiava intorno alla famiglia MadruzzoGli attriti con il Capitolo e la poco fortunata reputazione del vescovoLo ""Steuerstreit"" con Claudia de' Medici e le sue infauste premesseL'inasprimento dello ""Steuerstreit"" e la collaborazione tra i vescovi di Trento e di Bressanone per risolvere il conflitto a loro vantaggioL'inimicizia dell'antica nobilta trentina verso il vescovo. La tendenza della critica storica ad esprimere giudizi poco lusinghieri nei suoi confrontiLa leggenda del legame tra Carlo Emanuele e Claudia ParticellaIl collezionismo dei Madruzzo sotto Carlo Emanuele. La consacrazione della chiesa dell'Inviolata a Riva del GardaLe travagliate vicende del principato - vescovile dopo la scomparsa di Carlo Emanuele: la reggenza di Sigismondo Francesco d'Austria e il ripristino della normalita con la transazione del 1662",15 dicembre 1658
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=50457&Pag=79&IdSel=64, Una dinastia al governo del principatoLa controriforma nella diocesi di TrentoIl ginnasio dei Gesuiti,Vescovo e cardinale,Carlo Gaudenzio Madruzzo,1562,Roma,Castello d'Issogne (Val d'Aosta),"Il consolidamento della potenza dei Madruzzo con l'ascesa di Carlo Gaudenzio al soglio vescovile di TrentoI nuovi accordi con Massimiliano del Tirolo per la difesa del territorioLa lotta alla stregoneria nelle valli trentineL'evoluzione del Seminario diocesano e l'incoraggiamento alle nuove comunita religiose. La costruzione della Chiesa dell'Inviolata a Riva del GardaIl soggiorno a Roma e l'agevolazione nei confronti del nipote in vista dell'avvicendamento all'episcopatoI contrasti con la ""classe media"" trentina e l'ultimo scorcio della vita di Carlo Gaudenzio. L'opinione dei posteri nei suoi confronti",14 agosto 1629
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=50609&Pag=80&IdSel=64, Trento e il Tirolo sono oggetto del contendere sullo scacchiere europeo,imperatore,"Carlo IV, gia Carlo di Lussemburgo",,,,,
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=50586&Pag=81&IdSel=85, L'avventura del duca Alachi e la fine dell'autonomia,imperatore,Carlo Magno,,,,,
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=50406&Pag=82&IdSel=85," Bernardo Cles, il ""secondo fondatore"" del principato vescovileUna dinastia al governo del principatoTrento conciliare: fra Italia e Germania, papato e imperoI rapporti del Principato con la contea del TiroloIl territorio trentino nel periodo francese: tra Austria, Baviera e Italia",imperatore del Sacro Romano Impero,Carlo V,,,,,
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=50407&Pag=83&IdSel=85," Gli Asburgo, l'impero, il principatoIl territorio trentino nel periodo francese: tra Austria, Baviera e Italia",imperatore del Sacro Romano Impero,Carlo VI,,,,,
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=349289&Pag=84&IdSel=85,,artista,Carrega Ugo,17/08/1935,,Genova,"Nasce a Genova il 17 agosto del 1935. Nel 1958 entra in contatto Anna e Martino Oberto fondatori della rivista ""Ana Etcetera"".Da quest'esperienza si sviluppa il suo lavoro, teorizzato nel 1965 in Tool, quaderni della scrittura simbiotica. Colori, segni grafici e materia (carta o plastica) abbinati a parole, composizioni poetiche, slogan, che collocati sul foglio o sulla tela trovano un inedito ordine spaziale.Carrega sperimentando le questioni linguistiche poste dal fare poesia e reinterpreta la scrittura sondandone le caratteristiche fonetiche e visive. Sulla base delle esperienze di poesia visiva (riunite in parte nel volume Poemi per azione, del 1969) formula la dizione di Nuova Scrittura (1967), che contraddistinguera, a partire dal 1974, l'attivita del Mercato del Sale a Milano, citta dove l'artista si trasferisce nel 1966. Nel 1970 espone alla galleria Schwarz. Nuova Scrittura definisce il proprio programma nel 1975 in un manifesto firmato da Carrega con Accame, D'Ottavi, Ferrari, Liliana Landi, Mignani, Anna e Martino Oberto.Negli anni Settanta e Ottanta affianca il lavoro di critico e teorico ad un'intensa attivita espositiva in molte rassegne nazionali e internazionali di poesia visiva . Oltre a ""Tool"", realizza ""aaa"", (con Mario Diacono), ""Quaderno di Tool"", ""Bollettino da dentro"". Dirige due numeri della rivista ""Estra"". Crea e avvia, a Milano, i centri culturali: Centro Suolo (1969), Centro Tool (1971) e Mercato del Sale (1974). Nel 1982 sostiene l'Artescrittura, redigendo un piccolo manifesto firmato da Ferrari, Patella e Mussio. Nel 1986 inizia la collaborazione con Sarenco, Eugenio Miccini, Lamberto Pignotti e Stelio Maria Martini per la rifondazione della poesia visiva. In occasione di una sua personale presso l'Archivio di Nuova Scrittura nell'estate del 1995 viene pubblicata la monografia Emorragia dell'io- l'esperimento di poesia di Ugo Carrega a cura di Giorgio Zanchetti.Miccini E., Sarenco (a cura di), Poesia visiva 1963-1988 (cat. mostra), Verona, Palazzo Forti, Firenze, Museo Mediceo, Napoli, Castel dell'Ovo, 1988-1989;Della Grazia P., Carrega U., Accame V., Fagone V. (testi di), Archivio Della Grazia di Nuova Scrittura, Milano, 1989;BibliografiaBarilli R. (prefazione di), Fra significante e significato (cat. mostra), Pavia, Collegio Cairoli, 1975;Fagone V. (prefazione di), Raccolta italiana di Nuova Scrittura, Milano, 1977;Barilli R. (a cura di), Parlare e scrivere, Macerata, Ed. La Nuova Foglio, 1977;Bentivoglio M. (a cura di), Il Librismo (cat. mostra), Fiera di Cagliari, Ed. Arte Duchamp, 1990;Dorfles G., Arias-Misson A. (a cura di), Sei Lirici della Poesia Visuale Internazionale (cat. mostra), Milano, Archivio Nuova Scrittura, 1990;Tola L. (a cura di), Le stanze d'Agora. Poesia visiva a Genova (cat. mostra), Genova, Teatro della Tosse in Sant'Agostino, 1991;Bellini R. (a cura di), Anni '90. Arte a Milano (cat. mostra), Milano, Galleria Credito Valtellinese, Biblioteca Nazionale Braidense. Spazio Vigentina 1995;Zanchetti G. (a cura di), Emorragia dell'io: l'esperimento di poesia di Ugo Carrega (cat. mostra), Milano, Archivio Nuova Scrittura, 1995Zanchetti G. (a cura di), Text-image (cat. mostra), La Chaux-de-Fonds, Musée de beaux-arts, Rovereto, Mart, Bolzano, Mouseion, 1999-2000;Boschiero N. (a cura di), Il deposito della Grazia e l'archivio di Nuova Scrittura, (cat. mostra), Rovereto, Archivio del '900, 2001",
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=50566&Pag=85&IdSel=85, Il regno dei Goti,,Cassiodoro,,,,,
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=50578&Pag=86&IdSel=85, Alleanza franco-bizantina,duca Longobardo,Cedino,,,,,
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=50417&Pag=87&IdSel=85, L'organizzarsi dei partiti politiciLe iniziative politiche dei trentini in Italia e in AustriaL'avvento del fascismoLa posizione della Chiesa trentina,Vescovo di Trento,Celestino Endrici,14 marzo 1866,Trento,Don,Gli studi e le qualita personali di Celestino EndriciLe vicissitudini della Chiesa e dell'episcopato durante la prima guerra mondialeGli anni del fascismoL'ultimo periodo dell'episcopato di Celestino Endrici. L'aggravarsi delle sue condizioni di salute e la morte,29 ottobre 1940
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=50507&Pag=88&IdSel=85,,storico,Cesarini Sforza Lamberto,29/09/1864,,Terlago,"Di famiglia nobile (i conti Cesarini si stabilirono a Trento agli inizi del 1800), studio Lettere nell?Universita di Torino e poi nell?Istituto di Studi Superiori di Firenze, dove si laureo nel 1889. Insegno per un anno al Ginnasio di Bivona in Sicilia e per un altro a quello di Albenga in Liguria, passo poi al Ginnasio di Vigevano, dove rimase per dieci anni. Si ritiro quindi a vita privata, curando i suoi interessi familiari. Fu attivo membro della Pro Patria e del consiglio centrale della Lega Nazionale, presidente della S.A.T. dal 1910 al 1912. Irredentista, si batté per la difesa della nazionalita e della lingua italiana, ed anche per la valorizzazione del dialetto trentino. Si vedano a questo proposito i suoi scritti nel «Didascalico», organo della Societa Magistrale Trentina, degli anni 1911-1912 e nell?«Annuario della S.A.T. » del 1895. Nella rivista «L?agricoltore», organo del Consorzio agrario trentino, pubblico nel 1895 la Nomenclatura orticola, e negli anni 1896-1897 e 1902 la Nomenclatura agraria. Nel 1914 apparve il suo volume Per la storia del cognome nel Trentino (Tip. ed. Zippel, Trento), in cui veniva raccolta una serie di articoli sullo stesso tema, pubblicati tra il 1910 e il 1913 nella rivista «Archivio Trentino». Allo scoppio della prima guerra mondiale il Cesarini riparo a Parma, dove riprese l?insegnamento in quell?Istituto tecnico per tutta la durata della guerra. Ritornato nel Trentino, fu nominato direttore della Biblioteca Comunale di Trento, carica che tenne dal 1920 al 1933. A lui va il merito del riordino della Biblioteca nella nuova sede secondo moderni criteri di biblioteconomia. Fu pure membro della regia Consulta araldica della Venezia Tridentina, della Commissione toponomastica per le Venezie e della Commissione per la conservazione dei monumenti. Ai numerosi lavori di argomento laografico, dialettologico, geografico-alpinistico, nazionale ed anche agricolo, alternava gli studi onomatologici, toponomastici, linguistici, di arte e di storia. Scrisse nelle riviste «Archivio Trentino», «Archivio Veneto», «Tridentum», «Studi Trentini», «Archivio per l?Alto Adige», «Annuario della Societa degli Alpinisti Tridentini», «Bollettino dell?Alpinista», «L?agricoltore», «Atti dell?Accademia roveretana degli Agiati», «Didascalico», «Le Nuove Provincie» (Roma), «Archivio storico di Belluno, Feltre e Cadore». Scrisse pure numerosi articoli sui giornali «Alto Adige», «La Liberta», «L?eco del Baldo», il «Nuovo Trentino» e su atti di congressi, strenne e numeri unici. Fu socio e collaboratore dell?Accademia degli Agiati di Rovereto, della Dante Alighieri, della Deputazione di Storia patria per le Venezie, dell?Ateneo Veneto e di altre associazioni culturali regionali e nazionali. Nell?agosto 1919 fu eletto primo presidente della Societa per gli Studi trentini. Necrologi a cura di ADOLFO CETTO in «Studi Trentini di Scienze Storiche», XXIII (1942), pp. 77-84; di VITTORIO STENICO in «Trentino» - Rivista della Legione Trentina, XVII (1941), n. 10, p. 300; di GIACOMO ROBERTI (necrologio con bibliografia) in «Archivio Veneto», Venezia, 1941, V serie, vol. XXIX, pp. 192-196, 197-201.",22/03/1941
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=349290&Pag=89&IdSel=85,,artista,Chiari Giuseppe,1926,,Firenze,"Giuseppe Chiari nasce a Firenze, dove ancora oggi vive e lavora, il 26 settembre del 1926. Compie studi universitari di Matematica e Ingegneria. Dal 1950 scrive musica e a partire dagli anni sessanta elabora il concetto della musica al comportamento con azioni atte a mettere in discussione il sistema istituzionale dell'arte e cercando di coinvolgere nell'esperienza musicale il piu alto numero di persone. Nel 1962, in occasione del Festival Fluxus a Wiesbaden, Chiari invia alcune partiture dal titolo Gesti sul piano accompagnate da istruzioni per l'esecuzione che vengono distribuiti al pubblico. I fogli sono solo sintetiche tracce per l'esecuzione, simboli grafici delle movenze da compiere. Fluxus propone una concezione dell'arte come disubbidienza delle regole specifiche di ogni azione artistica, sperimentando l'uso di nuove tecnologie per oltrepassare i confini dell'opera-oggetto.Chiari travolge la sintassi del discorso: partiture, disegni e scritti, eventi musicali servono all'artista in circostanze scelte per interagire con i diversi materiali della vita quotidiana. In questi interventi e manifesto uno forte legame con le operazioni J. Cage: la casualita, l'improvvisazione sono le parti fondamentali dei suoi lavori.L'artista propone modi possibili per Suonare l'Acqua, Suonare la stanza e Suonare la citta, forzando gli strumenti tradizionali ad usi e suoni difformi da quelli abituali. Nel 1964 partecipa alla mostra Gesto e segno alla Galleria Blu di Milano, inaugurando il periodo che lo vede esecutore-performer delle proprie opere. Nel 1969 per le Edizioni Lerici di Roma esce Musica senza contrappunto, nel 1973 Prearo pubblica a Milano il suo Musica madre dichiarazione d'intenti di un'arte totale in cui musica, arte visiva ed editoria s'intrecciano. Nel 1984 ad Hannover si stampa Estetica, nel 1992 Pedrini gli dedica Giuseppe Chiari e la teoria dell'arte in Fluxus. Nel 1992 partecipa presso il Palazzo Mediceo di Seravezza alla mostra Ascoltare l'immagine. L'esperienza del suono negli artisti della visualita a cura di Mirella Bentivoglio.Bibliografia Vergine L., Il corpo come linguaggio (La ""Body-art"" e storie simili), Milano, 1974;Palazzoli D., Thiemann E. (testi di), Fotomedia (cat. mostra), Milano, Rotonda di via Besana, 1975;Barilli R. (a cura di), Parlare e scrivere, Macerata, Ed. La Nuova Foglio, 1977;Dorfles G. (a cura di), Il metodo di suonare di Giuseppe Chiari, Torino, 1979;Della Grazia P., Carrega U., Accame V., Fagone V. (testi di), Archivio Della Grazia di Nuova Scrittura, Milano, 1989;Improvvisazione libera (cat. mostra), Prato, Museo Pecci, 1990;Bentivoglio M. (a cura di), Ascoltare l'immagine. L'esperienza del suono negli artisti della visualita (cat. mostra), Saravezza, Palazzo Mediceo, 1996Decarli A. (a cura di), Giuseppe Chiari: scritti tratti da «Chiari Storia 1998» (cat. mostra), Trento, Argo Agenzia d'Arte, 1998Zanchetti G. (a cura di), Text-image (cat. mostra), La Chaux-de-Fonds, Musée de beaux-arts, Rovereto, Mart, Bolzano, Mouseion, 1999-2000;Boschiero N. (a cura di), Il deposito della Grazia e l'archivio di Nuova Scrittura, (cat. mostra), Rovereto, Archivio del '900, 2001",
